-0.065484	0.340270	0.295177
-0.065245	0.363691	0.270960
-0.076598	0.386969	0.210395
-0.076479	0.398679	0.198286
-0.076356	0.410366	0.149829
-0.087946	0.410215	0.101364
-0.087827	0.421926	0.089255
-0.064643	0.422194	0.137719
-0.064765	0.410508	0.186177
-0.076720	0.375283	0.258853
-0.088674	0.340050	0.319412
-0.089151	0.293208	0.367845
-0.112937	0.234428	0.440506
-0.125360	0.152290	0.452567
-0.137903	0.058441	0.476737
-0.150443	-0.035424	0.476674
-0.139913	-0.140778	0.464485
-0.141210	-0.269719	0.403815
-0.130322	-0.339943	0.355300
-0.131025	-0.410309	0.270437
-0.131605	-0.468988	0.137116
-0.120240	-0.492370	0.040168
-0.143181	-0.469258	-0.093095
-0.165887	-0.422694	-0.202109
-0.177361	-0.411110	-0.226333
-0.177241	-0.399399	-0.238442
-0.165766	-0.410999	-0.238451
-0.165887	-0.422694	-0.202109
-0.200911	-0.446437	-0.129424
-0.200914	-0.446413	-0.093074
-0.189438	-0.458021	-0.105200
-0.154411	-0.434294	-0.202118
-0.166126	-0.446106	-0.165776
-0.200671	-0.423033	-0.177874
-0.235335	-0.411669	-0.177863
-0.246690	-0.388367	-0.202078
-0.258403	-0.400196	-0.189969
-0.269999	-0.400298	-0.165735
-0.269881	-0.388580	-0.165727
-0.293071	-0.388800	-0.141492
-0.316145	-0.377287	-0.093017
-0.327860	-0.389099	-0.056674
-0.316389	-0.400659	0.003899
-0.304798	-0.400517	0.040247
-0.293207	-0.400375	0.076596
-0.293210	-0.400351	0.112945
-0.304570	-0.377008	0.149311
-0.292744	-0.353421	0.197792
-0.292627	-0.341687	0.222033
-0.280918	-0.329827	0.258389
-0.269207	-0.317974	0.282629
-0.257497	-0.306121	0.306869
-0.245786	-0.294277	0.318992
-0.245668	-0.282550	0.331117
-0.245668	-0.282550	0.331117
-0.257262	-0.282669	0.331118
-0.268737	-0.271077	0.319010
-0.280214	-0.259469	0.331136
-0.257262	-0.282669	0.331118
-0.257615	-0.317840	0.306861
-0.212063	-0.399434	0.246219
-0.212410	-0.434653	0.149263
-0.201038	-0.458092	-0.032500
-0.200910	-0.446445	-0.141540
-0.200788	-0.434759	-0.189998
-0.200429	-0.399636	-0.238440
-0.211666	-0.364624	-0.274764
-0.223021	-0.341321	-0.298980
-0.234615	-0.341440	-0.298979
-0.222902	-0.329611	-0.311088
-0.211068	-0.306080	-0.347423
-0.176523	-0.329162	-0.347442
-0.130743	-0.387240	-0.286903
-0.084967	-0.445286	-0.177899
-0.062143	-0.480132	-0.068877
-0.073743	-0.480203	0.003822
-0.027376	-0.479657	0.112866
0.007755	-0.444092	0.197702
0.031176	-0.420394	0.234066
0.066077	-0.408321	0.234071
0.065959	-0.420047	0.221946
0.100859	-0.407966	0.234068
0.159418	-0.348759	0.270452
0.218096	-0.277842	0.294728
0.265417	-0.183606	0.319021
0.254648	-0.101672	0.355428
0.243408	-0.066628	0.367569
0.220454	-0.043412	0.391820
0.209096	-0.020085	0.403953
0.197619	-0.008477	0.416079
0.197738	0.003241	0.416087
0.174667	0.014731	0.428213
0.128170	0.002555	0.452442
0.081557	-0.021347	0.464546
0.011755	-0.045485	0.476653
-0.023382	-0.080995	0.476632
-0.035566	-0.139721	0.452360
-0.047632	-0.186721	0.440212
-0.048221	-0.245336	0.403823
-0.060402	-0.304078	0.355318
-0.049043	-0.327412	0.331068
-0.037801	-0.362473	0.294694
0.008223	-0.397178	0.258317
0.054248	-0.431892	0.209823
0.088797	-0.455006	0.161338
0.111872	-0.466527	0.100746
0.135062	-0.466307	0.076511
0.169847	-0.465976	0.040159
0.181444	-0.465881	0.003809
0.181565	-0.454187	-0.032533
0.181568	-0.454211	-0.068882
0.193283	-0.442390	-0.093108
0.181691	-0.442525	-0.117340
0.181692	-0.442533	-0.129456
0.181811	-0.430822	-0.141565
0.181811	-0.430822	-0.141565
0.216470	-0.442146	-0.080993
0.239885	-0.418393	0.040185
0.240112	-0.394884	0.149249
0.194082	-0.360130	0.258325
0.124867	-0.325637	0.331054
0.078725	-0.302650	0.367423
0.044178	-0.279560	0.379558
0.044531	-0.244390	0.403815
0.033409	-0.197619	0.428081
0.045357	-0.162337	0.440220
0.057069	-0.150501	0.440227
0.068663	-0.150382	0.440226
0.068899	-0.126938	0.452359
0.068545	-0.162101	0.440218
0.056833	-0.173945	0.428095
0.045357	-0.162337	0.440220
0.045357	-0.162337	0.440220
0.010810	-0.139248	0.452356
-0.023499	-0.092722	0.464507
-0.058046	-0.069632	0.476642
-0.057691	-0.034477	0.476666
-0.080525	0.000449	0.488809
-0.091763	0.035478	0.476717
-0.102766	0.093951	0.476758
-0.090816	0.129216	0.464665
-0.090223	0.187800	0.452589
-0.101342	0.234539	0.428389
-0.100985	0.269678	0.404180
-0.100629	0.304824	0.392087
-0.088559	0.351792	0.355769
-0.088320	0.375213	0.331552
-0.088081	0.398633	0.307335
-0.111149	0.410099	0.283112
-0.111029	0.421801	0.258887
-0.110790	0.445222	0.234671
-0.110670	0.456924	0.210446
-0.145571	0.444859	0.222557
-0.203778	0.420831	0.222546
-0.250510	0.385210	0.234642
-0.309074	0.326043	0.258840
-0.344330	0.278823	0.270927
-0.367992	0.231713	0.270897
-0.379823	0.208166	0.282999
-0.391535	0.196322	0.270875
-0.403247	0.184485	0.270868
-0.403247	0.184485	0.270868
-0.403365	0.172767	0.270860
-0.403366	0.172775	0.282977
-0.391536	0.196330	0.282992
-0.367993	0.231721	0.283014
-0.332855	0.267223	0.270919
-0.309312	0.302615	0.270941
-0.285887	0.326288	0.270955
-0.262581	0.338243	0.270961
-0.227681	0.350324	0.283082
-0.204256	0.373997	0.283096
-0.169356	0.386071	0.283101
-0.134336	0.409854	0.270998
-0.087841	0.422038	0.258885
-0.052939	0.434103	0.246774
-0.018038	0.446168	0.234663
0.016864	0.458226	0.210435
0.051646	0.458580	0.210432
0.086550	0.470630	0.174088
0.132929	0.471079	0.137734
0.167713	0.471418	0.113499
0.202378	0.460047	0.101371
0.237043	0.448667	0.077127
0.283184	0.425696	0.064991
0.306137	0.402480	0.040740
0.340685	0.379382	0.016488
0.352043	0.356056	0.004355
0.363638	0.356166	-0.007762
0.375115	0.344558	-0.019888
0.397949	0.309632	-0.032030
0.420902	0.286416	-0.056281
0.432379	0.274808	-0.068406
0.443618	0.239772	-0.068431
0.454859	0.204719	-0.092689
0.465982	0.157948	-0.116955
0.477221	0.122912	-0.116980
0.488578	0.099593	-0.116997
0.488104	0.052728	-0.104913
0.487630	0.005863	-0.092828
0.487275	-0.029292	-0.092852
0.486920	-0.064447	-0.092876
0.475207	-0.076283	-0.092883
0.474970	-0.099712	-0.080783
0.462902	-0.146704	-0.080814
0.450953	-0.181977	-0.080837
0.427292	-0.229087	-0.080867
0.403867	-0.252760	-0.080881
0.368611	-0.299980	-0.068794
0.333473	-0.335482	-0.056698
0.298455	-0.359281	-0.068828
0.240132	-0.395044	-0.093080
0.193640	-0.407252	-0.117317
0.158740	-0.419333	-0.129438
0.112247	-0.431532	-0.141559
0.077464	-0.431879	-0.129439
0.089058	-0.431761	-0.129440
0.135553	-0.419577	-0.141553
0.205473	-0.383721	-0.153651
0.275393	-0.347864	-0.165749
0.322124	-0.312236	-0.165729
0.357261	-0.276726	-0.165708
0.380805	-0.241342	-0.177803
0.404467	-0.194232	-0.177772
0.439840	-0.135286	-0.177735
0.452026	-0.076576	-0.177696
0.475806	-0.017748	-0.177658
0.476278	0.029133	-0.165510
0.476633	0.064288	-0.165486
0.476987	0.099451	-0.153345
0.465984	0.157932	-0.141188
0.443387	0.216287	-0.141146
0.432381	0.274792	-0.092639
0.386476	0.321208	-0.068371
0.340688	0.379350	-0.031977
0.294665	0.414048	-0.007717
0.237048	0.448627	0.016545
0.190908	0.471599	0.028682
0.144647	0.482868	0.065043
0.098389	0.494113	0.065055
0.028823	0.493419	0.089294
-0.017556	0.492969	0.125647
-0.075768	0.468981	0.186218
-0.145570	0.444851	0.210441
-0.203778	0.420831	0.222546
-0.261866	0.408513	0.210426
-0.308477	0.384587	0.186181
-0.378392	0.348690	0.137698
-0.437070	0.277773	0.113422
-0.472442	0.218810	0.089152
-0.496339	0.148256	0.076989
-0.508287	0.112974	0.064850
-0.520114	0.089396	0.028485
-0.520703	0.030780	-0.007904
-0.509934	-0.051154	-0.044310
-0.476097	-0.144561	-0.068610
-0.442025	-0.214516	-0.068661
-0.407834	-0.272753	-0.068704
-0.384882	-0.295961	-0.080838
-0.373406	-0.307561	-0.080847
-0.350454	-0.330768	-0.092982
-0.350455	-0.330760	-0.080865
